           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97130        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97141        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97152        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97163        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97174        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97185        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97196        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97207        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97218        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97230        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97241        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97252        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97263        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97274        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97285        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97296        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97307        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97318        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97329        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97341        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97352        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97362        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97374        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97385        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97396        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97407        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97418        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97429        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97440        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97450        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97462        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97473        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97484        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97495        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97506        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97518        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97529        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97540        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97551        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97562        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97573        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97584        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97595        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97605        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97617        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97629        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97639        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97651        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97661        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97673        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97684        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97695        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97706        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97717        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97728        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97739        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97750        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97761        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97772        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97784        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97795        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97806        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97816        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        97828        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        97839        126912            1        8286        8286
2014-09-14T12:39:11Z        8987        8286          697          0(0.05)       0(1)             4             0        98008        126912            1        8286        8286
2014-09-14T12:39:31Z        8987        8286          697          0(0.05)       0(1)             4             0        98856        126912            1        8286        8286
2014-09-14T12:39:51Z        8987        8286          697          0(0.05)       0(1)             4             0        99707        126912            1        8286        8286
2014-09-14T12:40:11Z        8987        8286          697          0(0.05)       0(1)             4             0       100557        126912            1        8286        8286
2014-09-14T12:40:31Z        8987        8286          697          0(0.05)       0(1)             4             0       101404        126912            1        8286        8286
2014-09-14T12:40:51Z        8987        8286          697          0(0.05)       0(1)             4             0       102236        126912            1        8286        8286
2014-09-14T12:41:11Z        8987        8286          697          0(0.05)       0(1)             4             0       103419        126912            1        8286        8286
2014-09-14T12:41:31Z        8987        8286          697          0(0.05)       0(1)             4             0       104278        126912            1        8286        8286
2014-09-14T12:41:51Z        8987        8286          697          0(0.05)       0(1)             4             0       105138        126912            1        8286        8286
2014-09-14T12:42:11Z        8987        8286          697          0(0.05)       0(1)             4             0       105988        126912            1        8286        8286
2014-09-14T12:42:31Z        8987        8286          697          0(0.05)       0(1)             4             0       106846        126912            1        8286        8286
2014-09-14T12:42:51Z        8987        8286          697          0(0.05)       0(1)             4             0       107703        126912            1        8286        8286
2014-09-14T12:43:11Z        8987        8286          697          0(0.05)       0(1)             4             0        92381        126912            1        8286        8286
2014-09-14T12:43:31Z        8987        8286          697          0(0.05)       0(1)             4             0        93254        126912            1        8286        8286
2014-09-14T12:43:51Z        8987        8286          697          0(0.05)       0(1)             4             0        94107        126912            1        8286        8286
2014-09-14T12:44:11Z        8987        8286          697          0(0.05)       0(1)             4             0        94946        126912            1        8286        8286
2014-09-14T12:44:31Z        8987        8286          697          0(0.05)       0(1)             4             0        95792        126912            1        8286        8286
2014-09-14T12:44:51Z        8987        8286          697          0(0.05)       0(1)             4             0        96633        126912            1        8286        8286
2014-09-14T12:45:11Z        8987        8286          697          0(0.05)       0(1)             4             0        97482        126912            1        8286        8286
2014-09-14T12:45:31Z        8987        8286          697          0(0.05)       0(1)             4             0        98562        126912            1        8286        8286
2014-09-14T12:45:51Z        8987        8286          697          0(0.05)       0(1)             4             0        99409        126912            1        8286        8286
2014-09-14T12:46:11Z        8987        8286          697          0(0.05)       0(1)             4             0       100238        126912            1        8286        8286
2014-09-14T12:46:31Z        8987        8286          697          0(0.05)       0(1)             4             0       101078        126912            1        8286        8286
2014-09-14T12:46:51Z        8987        8286          697          0(0.05)       0(1)             4             0       101915        126912            1        8286        8286
2014-09-14T12:47:11Z        8987        8286          697          0(0.05)       0(1)             4             0       102749        126912            1        8286        8286
2014-09-14T12:47:31Z        8987        8286          697          0(0.05)       0(1)             4             0       103574        126912            1        8286        8286
2014-09-14T12:47:51Z        8987        8286          697          0(0.05)       0(1)             4             0       104417        126912            1        8286        8286
2014-09-14T12:48:11Z        8987        8286          697          0(0.05)       0(1)             4             0       105498        126912            1        8286        8286
2014-09-14T12:48:31Z        8987        8286          697          0(0.05)       0(1)             4             0       106345        126912            1        8286        8286
2014-09-14T12:48:51Z        8987        8286          697          0(0.05)       0(1)             4             0       107131        126912            1        8286        8286
2014-09-14T12:49:11Z        8987        8286          697          0(0.05)       0(1)             4             0       107976        126912            1        8286        8286
2014-09-14T12:49:31Z        8987        8286          697          0(0.05)       0(1)             4             0        91964        126912            1        8286        8286
2014-09-14T12:49:51Z        8987        8286          697          0(0.05)       0(1)             4             0        92799        126912            1        8286        8286
2014-09-14T12:50:11Z        8987        8286          697          0(0.05)       0(1)             4             0        93613        126912            1        8286        8286
2014-09-14T12:50:31Z        8987        8286          697          0(0.05)       0(1)             4             0        94486        126912            1        8286        8286
2014-09-14T12:50:51Z        8987        8286          697          0(0.05)       0(1)             4             0        95334        126912            1        8286        8286
2014-09-14T12:51:11Z        8987        8286          697          0(0.05)       0(1)             4             0        96359        126912            1        8286        8286
2014-09-14T12:51:31Z        8987        8286          697          0(0.05)       0(1)             4             0        97186        126912            1        8286        8286
2014-09-14T12:51:51Z        8987        8286          697          0(0.05)       0(1)             4             0        98025        126912            1        8286        8286
2014-09-14T12:52:11Z        8987        8286          697          0(0.05)       0(1)             4             0        98853        126912            1        8286        8286
2014-09-14T12:52:31Z        8987        8286          697          0(0.05)       0(1)             4             0        99673        126912            1        8286        8286
2014-09-14T12:52:51Z        8987        8286          697          0(0.05)       0(1)             4             0       100669        126912            1        8286        8286
2014-09-14T12:53:11Z        8987        8286          697          0(0.05)       0(1)             4             0       101490        126912            1        8286        8286
2014-09-14T12:53:31Z        8987        8286          697          0(0.05)       0(1)             4             0       102323        126912            1        8286        8286
2014-09-14T12:53:51Z        8987        8286          697          0(0.05)       0(1)             4             0       103136        126912            1        8286        8286
2014-09-14T12:54:11Z        8987        8285          698       0.05(0.05)       1(1)             4             1        95578        126912            1        8285        8285
2014-09-14T12:54:31Z        9117        8409          704        0.3(0.05)      11(1)             4             0       100559        126912            1        8409        8409
2014-09-14T12:54:51Z        9121        8407          710        0.3(0.05)      10(1)             4             1       112337        126912            1        8407        8407
2014-09-14T12:55:11Z        9154        8434          716        0.3(0.05)       9(1)             4             1       101308        126912            1        8434        8434
2014-09-14T12:55:31Z        9178        8452          722        0.3(0.05)      11(1)             4             0       102854        126912            1        8452        8452
2014-09-14T12:55:51Z        9236        8503          729       0.35(0.05)      11(1)             4             0       108719        126912            1        8503        8503
2014-09-14T12:56:11Z        9251        8512          735        0.3(0.05)       9(1)             4             0        88633        126912            1        8512        8512
2014-09-14T12:56:31Z        9272        8527          741        0.3(0.05)      10(1)             4             0       106734        126912            1        8527        8527
2014-09-14T12:56:51Z        9317        8566          747        0.3(0.05)       9(1)             4             0        83932        126912            1        8566        8566
2014-09-14T12:57:11Z        9366        8609          753        0.3(0.05)       9(1)             4             0       101181        126912            1        8609        8609
2014-09-14T12:57:31Z        9412        8649          759        0.3(0.05)      10(1)             4             0       103171        126912            1        8649        8649
2014-09-14T12:57:51Z        9464        8694          766       0.35(0.05)      11(1)             4             0        94514        126912            1        8694        8694
2014-09-14T12:58:11Z        9493        8717          772        0.3(0.05)       9(1)             4             0        99095        126912            1        8717        8717
2014-09-14T12:58:31Z        9513        8731          778        0.3(0.05)       9(1)             4             0       108291        126912            1        8731        8731
2014-09-14T12:58:51Z        9582        8794          784        0.3(0.05)      10(1)             4             0       100089        126912            1        8794        8794
2014-09-14T12:59:11Z        9582        8788          790        0.3(0.05)       9(1)             4             0       102395        126912            1        8788        8788
2014-09-14T12:59:31Z        9646        8846          796        0.3(0.05)      10(1)             4             0       114748        126912            1        8846        8846
2014-09-14T12:59:51Z        9672        8866          802        0.3(0.05)      11(1)             4             0       106677        126912            1        8866        8866
2014-09-14T13:00:11Z        9710        8898          808        0.3(0.05)       9(1)             4             0        92440        126912            1        8898        8898
2014-09-14T13:00:31Z        9741        8923          814        0.3(0.05)      10(1)             4             0        91947        126912            1        8923        8923
2014-09-14T13:00:51Z        9782        8958          820        0.3(0.06)       9(1)             4             0        94783        126912            1        8958        8958
2014-09-14T13:01:11Z        9785        8955          826        0.3(0.06)      10(1)             4             1        90276        126912            1        8955        8955
2014-09-14T13:01:31Z        9898        9061          833       0.35(0.06)      16(1)             4             0       110941        126912            1        9061        9061
2014-09-14T13:01:51Z        9898        9056          838       0.25(0.06)      10(2)             4             1        93886        126912            1        9056        9056
2014-09-14T13:02:11Z        9973        9125          844        0.3(0.06)      12(2)             4             0        83014        126912            1        9125        9125
2014-09-14T13:02:31Z       10001        9147          850        0.3(0.06)      11(2)             4             0       106030        126912            1        9147        9147
2014-09-14T13:02:51Z       10103        9243          856        0.3(0.06)      11(2)             4             0        98207        126912            1        9243        9243
2014-09-14T13:03:11Z       10111        9245          862        0.3(0.06)      10(2)             4             0        99520        126912            1        9245        9245
2014-09-14T13:03:31Z       10175        9304          867       0.25(0.06)      11(2)             4             1        87224        126912            1        9304        9304
2014-09-14T13:03:51Z       10208        9330          874       0.35(0.06)      14(2)             4             0        89681        126912            1        9330        9330
2014-09-14T13:04:11Z       10235        9351          880        0.3(0.06)      10(2)             4             0       104767        126912            1        9351        9351
2014-09-14T13:04:31Z       10239        9349          886        0.3(0.06)      11(2)             4             0       115046        126912            1        9349        9349
2014-09-14T13:04:51Z       10273        9377          892        0.3(0.06)      11(2)             4             0       104055        126912            1        9377        9377
2014-09-14T13:05:11Z       10308        9406          898        0.3(0.06)      12(2)             4             0        99566        126912            1        9406        9406
2014-09-14T13:05:31Z       10397        9489          904        0.3(0.06)      11(2)             4             0       106507        126912            1        9489        9489
2014-09-14T13:05:51Z       10415        9501          910        0.3(0.06)      10(2)             4             0       100047        126912            1        9501        9501
2014-09-14T13:06:11Z       10517        9597          916        0.3(0.06)      12(2)             4             0        97243        126912            1        9597        9597
2014-09-14T13:06:31Z       10561        9635          922        0.3(0.06)      10(2)             4             0       120397        126912            1        9635        9635
2014-09-14T13:06:51Z       10690        9758          928        0.3(0.06)      13(2)             4             0        82339        126912            1        9758        9758
2014-09-14T13:07:11Z       10884        9946          934        0.3(0.06)      14(2)             4             0       104649        126912            1        9946        9946
2014-09-14T13:07:31Z       10891        9947          940        0.3(0.06)      13(2)             4             0       100917        126912            1        9947        9947
2014-09-14T13:07:51Z       10936        9986          946        0.3(0.06)      10(2)             4             0        83662        126912            1        9986        9986
2014-09-14T13:08:11Z       10942        9986          952        0.3(0.06)      11(2)             4             0        91430        126912            1        9986        9986
2014-09-14T13:08:31Z       11015       10053          958        0.3(0.06)      14(2)             4             0        97138        126912            1       10053       10053
2014-09-14T13:08:51Z       11022       10054          964        0.3(0.06)      12(2)             4             0       107236        126912            1       10054       10054
2014-09-14T13:09:11Z       11038       10064          970        0.3(0.06)       9(2)             4             0        80738        126912            1       10064       10064
2014-09-14T13:09:31Z       11100       10120          976        0.3(0.06)      14(2)             4             0       102631        126912            1       10120       10120
2014-09-14T13:09:51Z       11101       10115          982        0.3(0.06)       9(2)             4             0       101216        126912            1       10115       10115
2014-09-14T13:10:11Z       11125       10134          987       0.25(0.06)      10(2)             4             0        85452        126912            1       10134       10134
2014-09-14T13:10:31Z       11165       10168          993        0.3(0.06)      14(2)             4             0        98766        126912            1       10168       10168
2014-09-14T13:10:51Z       11198       10196          998       0.25(0.06)      11(2)             4             0        98713        126912            1       10196       10196
2014-09-14T13:11:11Z       11284       10276         1004        0.3(0.06)      13(2)             4             0        99427        126912            1       10276       10276
2014-09-14T13:11:31Z       11311       10297         1010        0.3(0.06)      14(2)             4             0        97078        126912            1       10297       10297
2014-09-14T13:11:51Z       11342       10322         1016        0.3(0.07)      10(2)             4             0        99477        126912            1       10322       10322
2014-09-14T13:12:11Z       11500       10474         1022        0.3(0.07)      13(2)             4             0       102717        126912            1       10474       10474
2014-09-14T13:12:31Z       11556       10524         1028        0.3(0.07)      11(2)             4             0       117523        126912            1       10524       10524
2014-09-14T13:12:51Z       11612       10574         1034        0.3(0.07)      10(2)             4             0        95281        126912            1       10574       10574
2014-09-14T13:13:11Z       11687       10644         1039       0.25(0.07)      10(2)             4             0        88649        126912            1       10644       10644
2014-09-14T13:13:31Z       11689       10639         1046       0.35(0.07)      11(2)             4             0        88427        126912            1       10639       10639
2014-09-14T13:13:51Z       11838       10782         1052        0.3(0.07)      10(2)             4             0        92746        126912            1       10782       10782
2014-09-14T13:14:11Z       11905       10843         1058        0.3(0.07)      12(2)             4             0        96816        126912            1       10843       10843
2014-09-14T13:14:31Z       11947       10879         1064        0.3(0.07)      11(2)             4             0        98400        126912            1       10879       10879
2014-09-14T13:14:51Z       11957       10883         1070        0.3(0.07)      12(2)             4             0        94392        126912            1       10883       10883
2014-09-14T13:15:11Z       11958       10878         1076        0.3(0.07)       9(2)             4             0       102193        126912            1       10878       10878
2014-09-14T13:15:31Z       11959       10873         1082        0.3(0.07)      10(2)             4             0       101989        126912            1       10873       10873
2014-09-14T13:15:51Z       11989       10897         1088        0.3(0.07)       8(2)             4             0       101551        126912            1       10897       10897
2014-09-14T13:16:11Z       12011       10913         1094        0.3(0.07)      11(2)             4             0        96026        126912            1       10913       10913
2014-09-14T13:16:31Z       12013       10909         1100        0.3(0.07)       9(2)             4             0       103032        126912            1       10909       10909
2014-09-14T13:16:51Z       12048       10938         1106        0.3(0.07)      11(2)             4             0       112236        126912            1       10938       10938
2014-09-14T13:17:11Z       12050       10934         1112        0.3(0.07)       9(2)             4             0        98041        126912            1       10934       10934
2014-09-14T13:17:31Z       12078       10956         1118        0.3(0.07)      12(2)             4             0        84881        126912            1       10956       10956
2014-09-14T13:17:51Z       12098       10970         1124        0.3(0.07)      12(2)             4             0        92195        126912            1       10970       10970
2014-09-14T13:18:11Z       12098       10964         1130        0.3(0.07)      11(2)             4             0       115928        126912            1       10964       10964
2014-09-14T13:18:31Z       12103       10963         1136        0.3(0.07)      12(2)             4             0       103835        126912            1       10963       10963
2014-09-14T13:18:51Z       12107       10961         1142        0.3(0.07)       9(2)             4             1        93987        126912            1       10961       10961
2014-09-14T13:19:11Z       12110       10958         1148        0.3(0.07)      11(2)             4             1       112881        126912            1       10958       10958
2014-09-14T13:19:31Z       12149       10990         1155       0.35(0.07)      13(2)             4             0        99145        126912            1       10990       10990
2014-09-14T13:19:51Z       12161       10996         1161        0.3(0.07)       8(2)             4             0        89556        126912            1       10996       10996
2014-09-14T13:20:11Z       12162       10991         1167        0.3(0.07)       9(2)             4             0        99309        126912            1       10991       10991
2014-09-14T13:20:31Z       12252       11075         1173        0.3(0.07)      12(2)             4             0       106305        126912            1       11075       11075
2014-09-14T13:20:51Z       12329       11146         1179        0.3(0.07)      10(2)             4             0        95543        126912            1       11146       11146
2014-09-14T13:21:11Z       12420       11231         1185        0.3(0.07)      11(2)             4             0       100938        126912            1       11231       11231
2014-09-14T13:21:31Z       12517       11322         1191        0.3(0.07)      11(2)             4             0        96001        126912            1       11322       11322
2014-09-14T13:21:51Z       12585       11384         1197        0.3(0.07)       8(2)             4             0        94269        126912            1       11384       11384
2014-09-14T13:22:11Z       12643       11436         1203        0.3(0.07)      10(2)             4             1        91249        126912            1       11436       11436
2014-09-14T13:22:31Z       12663       11450         1209        0.3(0.07)       9(2)             4             0        95885        126912            1       11450       11450
2014-09-14T13:22:51Z       12691       11472         1215        0.3(0.07)      11(2)             4             0       115384        126912            1       11472       11472
2014-09-14T13:23:11Z       12738       11513         1221        0.3(0.08)      10(2)             4             0        95765        126912            1       11513       11513
2014-09-14T13:23:31Z       12783       11552         1227        0.3(0.08)       9(2)             4             0        84972        126912            1       11552       11552
2014-09-14T13:23:51Z       12815       11578         1233        0.3(0.08)       9(2)             4             0        92229        126912            1       11578       11578
2014-09-14T13:24:11Z       12864       11621         1239        0.3(0.08)      10(2)             4             0       108441        126912            1       11621       11621
2014-09-14T13:24:31Z       12894       11645         1245        0.3(0.08)      11(2)             4             0        84266        126912            1       11645       11645
2014-09-14T13:24:51Z       12894       11639         1251        0.3(0.08)       8(2)             4             0       114140        126912            1       11639       11639
2014-09-14T13:25:11Z       12904       11643         1257        0.3(0.08)       9(2)             4             0       105851        126912            1       11643       11643
2014-09-14T13:25:31Z       12935       11668         1263        0.3(0.08)      11(2)             4             0        94227        126912            1       11668       11668
2014-09-14T13:25:51Z       13075       11801         1270       0.35(0.08)      13(2)             4             0       113520        126912            1       11801       11801
2014-09-14T13:26:11Z       13184       11904         1276        0.3(0.08)       9(2)             4             0       112802        126912            1       11904       11904
2014-09-14T13:26:31Z       13191       11905         1282        0.3(0.08)      10(2)             4             0       107953        126912            1       11905       11905
2014-09-14T13:26:51Z       13194       11902         1288        0.3(0.08)      11(2)             4             0       100327        126912            1       11902       11902
2014-09-14T13:27:11Z       13224       11926         1294        0.3(0.08)       9(2)             4             0        98866        126912            1       11926       11926
2014-09-14T13:27:31Z       13229       11925         1300        0.3(0.08)      12(2)             4             0        96501        126912            1       11925       11925
2014-09-14T13:27:51Z       13271       11961         1306        0.3(0.08)      12(2)             4             0        95212        126912            1       11961       11961
2014-09-14T13:28:11Z       13288       11972         1312        0.3(0.08)      11(2)             4             0        99896        126912            1       11972       11972
2014-09-14T13:28:31Z       13337       12015         1318        0.3(0.08)      13(2)             4             0       108482        126912            1       12015       12015
2014-09-14T13:28:51Z       13352       12024         1324        0.3(0.08)      11(2)             4             0       109340        126912            1       12024       12024
2014-09-14T13:29:11Z       13392       12058         1330        0.3(0.08)      13(2)             4             0       100797        126912            1       12058       12058
2014-09-14T13:29:31Z       13528       12188         1336        0.3(0.08)      10(2)             4             0        95995        126912            1       12188       12188
2014-09-14T13:29:51Z       13692       12346         1342        0.3(0.08)      11(2)             4             0       110833        126912            1       12346       12346
2014-09-14T13:30:11Z       13817       12465         1348        0.3(0.08)      12(2)             4             0        98196        126912            1       12465       12465
2014-09-14T13:30:31Z       13904       12546         1354        0.3(0.08)      10(2)             4             0        95638        126912            1       12546       12546
2014-09-14T13:30:51Z       14033       12669         1360        0.3(0.08)      11(2)             4             0        99461        126912            1       12669       12669
2014-09-14T13:31:11Z       14140       12770         1366        0.3(0.08)      12(2)             4             0       106241        126912            1       12770       12770
2014-09-14T13:31:31Z       14268       12891         1373       0.35(0.08)      13(3)             4             0        86364        126912            1       12891       12891
2014-09-14T13:31:51Z       14423       13040         1379        0.3(0.08)      13(3)             4             0        98160        126912            1       13040       13040
2014-09-14T13:32:11Z       14549       13160         1385        0.3(0.08)      11(3)             4             0       105741        126912            1       13160       13160
2014-09-14T13:32:31Z       14697       13302         1391        0.3(0.08)      13(3)             4             0        98855        126912            1       13302       13302
2014-09-14T13:32:51Z       14841       13440         1397        0.3(0.08)      15(3)             4             0       105305        126912            1       13440       13440
2014-09-14T13:33:11Z       14980       13573         1403        0.3(0.08)      13(3)             4             0        99540        126912            1       13573       13573
2014-09-14T13:33:31Z       15090       13677         1409        0.3(0.08)      10(3)             4             0        97551        126912            1       13677       13677
2014-09-14T13:33:51Z       15247       13828         1415        0.3(0.08)      14(3)             4             0        94115        126912            1       13828       13828
2014-09-14T13:34:11Z       15382       13957         1421        0.3(0.08)      14(3)             4             0        99257        126912            1       13957       13957
2014-09-14T13:34:31Z       15503       14072         1427        0.3(0.08)      11(3)             4             0       103467        126912            1       14072       14072
2014-09-14T13:34:51Z       15595       14158         1433        0.3(0.08)      11(3)             4             0       103501        126912            1       14158       14158
2014-09-14T13:35:11Z       15685       14242         1439        0.3(0.08)       9(3)             4             0       116047        126912            1       14242       14242
2014-09-14T13:35:31Z       15806       14357         1445        0.3(0.09)      11(3)             4             0       108756        126912            1       14357       14357
2014-09-14T13:35:51Z       15887       14432         1451        0.3(0.09)       9(3)             4             1       106651        126912            1       14432       14432
2014-09-14T13:36:11Z       16033       14571         1458       0.35(0.09)      14(3)             4             0        99123        126912            1       14571       14571
2014-09-14T13:36:31Z       16171       14703         1464        0.3(0.09)      13(3)             4             0       109311        126912            1       14703       14703
2014-09-14T13:36:51Z       16277       14803         1470        0.3(0.09)      10(3)             4             0        95152        126912            1       14803       14803
2014-09-14T13:37:11Z       16422       14942         1476        0.3(0.09)      14(3)             4             0        96283        126912            1       14942       14942
2014-09-14T13:37:31Z       16530       15044         1482        0.3(0.09)      11(3)             4             0       106324        126912            1       15044       15044
2014-09-14T13:37:51Z       16600       15108         1488        0.3(0.09)       8(3)             4             0       103512        126912            1       15108       15108
2014-09-14T13:38:11Z       16749       15251         1494        0.3(0.09)      13(3)             4             0        98090        126912            1       15251       15251
2014-09-14T13:38:31Z       16899       15395         1500        0.3(0.09)      13(3)             4             0        88821        126912            1       15395       15395
2014-09-14T13:38:51Z       16997       15487         1506        0.3(0.09)      11(3)             4             1       106474        126912            1       15487       15487
2014-09-14T13:39:11Z       17194       15677         1513       0.35(0.09)      16(3)             4             0       105698        126912            1       15677       15677
2014-09-14T13:39:31Z       17347       15824         1519        0.3(0.09)      14(3)             4             0       102309        126912            1       15824       15824
2014-09-14T13:39:51Z       17419       15890         1525        0.3(0.09)       9(3)             4             0       103104        126912            1       15890       15890
2014-09-14T13:40:11Z       17547       16012         1531        0.3(0.09)      11(3)             4             0        98354        126912            1       16012       16012
2014-09-14T13:40:31Z       17684       16143         1537        0.3(0.09)      12(3)             4             0       102502        126912            1       16143       16143
2014-09-14T13:40:51Z       17773       16226         1543        0.3(0.09)      10(3)             4             0       116971        126912            1       16226       16226
2014-09-14T13:41:11Z       17919       16366         1549        0.3(0.09)      12(3)             4             0       102453        126912            1       16366       16366
2014-09-14T13:41:31Z       18006       16447         1555        0.3(0.09)      10(3)             4             0       102371        126912            1       16447       16447
